author,text,likes,published_at,cleaned,length,emojis,polarity,subjectivity,sentiment,hour,day_of_week,month
@GamerxZone1,Jonathan u beauty brother 😍😍😍😍😍😍😍😍,0,2021-11-28 05:57:02,Jonathan u beauty brother,34,"['😍', '😍', '😍', '😍', '😍', '😍', '😍', '😍']",0.0,0.0,Neutral,5,6,11
@5stargaming521,Jonathan = Destruction,0,2021-11-27 13:37:36,Jonathan Destruction,22,[],0.0,0.0,Neutral,13,5,11
@pratik8130,Hints for BGIS (slot)😁 👀👀👀.,2,2021-11-27 13:48:10,Hints for BGIS slot,27,"['😁', '👀', '👀', '👀']",0.0,0.0,Neutral,13,5,11
@XFxGUTS,Jod always be jod 💯,2,2021-11-27 11:04:02,Jod always be jod,19,['💯'],0.0,0.0,Neutral,11,5,11
@sarasyadav5597,Now the GODS are going to enter the PMGC 🔥🔥🔥🔥...... Alll the best GODLIKE ❤🇮🇳🇮🇳,0,2022-01-19 05:39:03,Now the GODS are going to enter the PMGC Alll the best GODLIKE,79,"['🔥', '🔥', '🔥', '🔥', '❤']",1.0,0.3,Positive,5,2,1
@onlyshorts9081,Kab dubara Indian teams international me jayegi Bhai maza aayega,2,2024-07-25 06:36:30,Kab dubara Indian teams international me jayegi Bhai maza aayega,64,[],0.0,0.0,Neutral,6,3,7
@shiva_edits_18,Jonny love you bro ❤️😍❤️💘💘💘💘,0,2021-11-27 12:33:54,Jonny love you bro,28,"['❤', '😍', '❤', '💘', '💘', '💘', '💘']",0.5,0.6,Positive,12,5,11
@godlxangry7281,Jonathan the india&#39;s pride❣️❣️,0,2021-11-27 13:07:35,Jonathan the india pride,34,"['❣', '❣']",0.0,0.0,Neutral,13,5,11
@madhusudansingh2417,Jonathan 💯💯💯,0,2021-11-27 11:39:54,Jonathan,12,"['💯', '💯', '💯']",0.0,0.0,Neutral,11,5,11
@mskhanhere3432,We want to play godlike/junathan pmgc,2,2021-11-27 11:35:06,We want to play godlikejunathan pmgc,37,[],0.0,0.0,Neutral,11,5,11
@diptanshu_satkar,Domination🤙,2,2022-01-21 09:35:45,Domination,11,['🤙'],0.0,0.0,Neutral,9,4,1
@aiogaming6323,We want Jonathan in pmgc,1,2021-11-27 11:53:23,We want Jonathan in pmgc,24,[],0.0,0.0,Neutral,11,5,11
@amitpraveenbarla,More to come this finale.,1,2022-01-18 09:22:26,More to come this finale,25,[],0.5,0.5,Positive,9,1,1
@rakshak1050,Moment that made india proud 🙌 🇮🇳🇮🇳,0,2021-11-27 12:21:48,Moment that made india proud,35,['🙌'],0.8,1.0,Positive,12,5,11
@hindustanirajat143,Common boys this video going to Trend ❤️❤️❤️,0,2021-11-27 12:19:03,Common boys this video going to Trend,44,"['❤', '❤', '❤']",-0.3,0.5,Negative,12,5,11
@LevkaGaming,Jonathan Legend 2 Finger Player 🔥🔥🔥🔥🔥🔥👌👌👌🇮🇳🇮🇳❤️❤️,0,2021-11-28 06:45:33,Jonathan Legend 2 Finger Player,49,"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '👌', '👌', '👌', '❤', '❤']",0.0,0.0,Neutral,6,6,11
@YasirAmir-9,Jonathan opppp🔥🔥🔥🔥🔥🔥🔥,0,2021-11-28 03:57:29,Jonathan opppp,21,"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥']",0.0,0.0,Neutral,3,6,11
@priyesh7972,2025 still goosebumps ❤,1,2025-01-30 16:26:26,2025 still goosebumps,23,['❤'],0.0,0.0,Neutral,16,3,1
@tanmay4546,Jonathan the one man army dominates every tournament he plays make India proud ....still some own country people give him hate 🥲,0,2021-11-28 18:21:25,Jonathan the one man army dominates every tournament he plays make India proud still some own country people give him hate,128,['🥲'],0.19999999999999996,0.9666666666666667,Positive,18,6,11
@cristiantict773,I love pubg from PHILIPPINES 🇵🇭,1,2022-01-20 16:17:49,I love pubg from PHILIPPINES,31,[],0.5,0.6,Positive,16,3,1
@aamuL44,Jonny ❣️🤒,1,2021-11-27 13:03:35,Jonny,9,"['❣', '🤒']",0.0,0.0,Neutral,13,5,11
@trueanalyst3998,Hopefully we see godl in PMGC🙏🐐,0,2021-11-27 11:41:28,Hopefully we see godl in PMGC,31,"['🙏', '🐐']",0.0,0.0,Neutral,11,5,11
@battlegroundmobileindia3696,Pride of Indian 🇮🇳 Gaming Community ❤️❤️,0,2021-11-28 02:10:18,Pride of Indian Gaming Community,40,"['❤', '❤']",0.0,0.0,Neutral,2,6,11
@duoheartgaming3805,jonathan u beauty 😍😍,0,2021-11-27 12:17:35,jonathan u beauty,20,"['😍', '😍']",0.0,0.0,Neutral,12,5,11
@whoismahipal,Jonathan op ❤❤❤,0,2021-11-27 15:29:00,Jonathan op,15,"['❤', '❤', '❤']",0.0,0.0,Neutral,15,5,11
@princearmaan2740,Jonathan ♥️♥️♥️ A legend 💘,0,2021-11-27 12:52:23,Jonathan A legend,26,"['♥', '♥', '♥', '💘']",0.0,0.0,Neutral,12,5,11
@Sonic-qv2oc,Pmgc slot for godlike luv from pakistam,0,2021-12-02 21:07:47,Pmgc slot for godlike luv from pakistam,39,[],0.0,0.0,Neutral,21,3,12
@LocalCalls,"@pubg_mobile_esports Please Give One Change to  Jonathan Team mean now time Godl they not Disappoint To Indian Fan ❤️🔥🔥 <a href=""http://www.youtube.com/results?search_query=%23jonathan_army"">#Jonathan_Army</a> ⚡",2,2021-11-27 11:35:41,Please Give One Change to Jonathan Team mean now time Godl they not Disappoint To Indian Fan a href,211,"['❤', '🔥', '🔥', '⚡']",-0.3125,0.6875,Negative,11,5,11
@mannu28,At last india op,1,2021-11-27 12:42:55,At last india op,16,[],0.0,0.06666666666666667,Neutral,12,5,11
@pythonshorts2482,Want to see him back in pmgc 😢😢,1,2021-11-28 04:25:53,Want to see him back in pmgc,31,"['😢', '😢']",0.0,0.0,Neutral,4,6,11
@koustavmondal9994,We all indians want to see this man in PMGC,0,2021-11-27 11:31:29,We all indians want to see this man in PMGC,43,[],0.0,0.0,Neutral,11,5,11
@NIRWANAWAY,"anyone 2025 waiting for pmgc slot ,win bmsd to godlike",2,2025-09-30 15:08:44,anyone 2025 waiting for pmgc slot win bmsd to godlike,54,[],0.8,0.4,Positive,15,1,9
@emraanali1518,Godlike in pmgc,0,2021-11-27 11:47:30,Godlike in pmgc,15,[],0.0,0.0,Neutral,11,5,11
@jatinhariyani1686,No one can beat him,0,2021-11-27 11:45:37,No one can beat him,19,[],0.0,0.0,Neutral,11,5,11
@rohancadipatta1838,Nostalgia 🔥🔥🔥,1,2021-11-27 12:21:51,Nostalgia,13,"['🔥', '🔥', '🔥']",0.0,0.0,Neutral,12,5,11
@venenobgmi,Just one word GOAT 🐐,0,2021-11-27 12:37:40,Just one word GOAT,20,['🐐'],0.0,0.0,Neutral,12,5,11
@4e4u48,Man clutched once only and what <br>ESL and TENCENT just gifted them slot just because of people who will come to watch,1,2022-01-21 15:05:25,Man clutched once only and what brESL and TENCENT just gifted them slot just because of people who will come to watch,119,[],0.25,1.0,Positive,15,4,1
@FUTURE_TECH-239,JONATHAN 🔥🔥🏆🏆,1,2021-11-27 14:04:36,JONATHAN,13,"['🔥', '🔥', '🏆', '🏆']",0.0,0.0,Neutral,14,5,11
@hitman_20plays34,Unstoppable jhonny<br>Tapa tap nonstop,1,2021-11-27 13:46:04,Unstoppable jhonnybrTapa tap nonstop,38,[],0.0,0.0,Neutral,13,5,11
@ritwikraj9786,We want godlike in pmgc,1,2021-11-27 13:23:24,We want godlike in pmgc,23,[],0.0,0.0,Neutral,13,5,11
@sohanichoudhary3381,Aaj jonny ki yaad aagyi❤❤😁,0,2021-11-27 12:02:31,Aaj jonny ki yaad aagyi,26,"['❤', '❤', '😁']",0.0,0.0,Neutral,12,5,11
@ikarts4622,I think Godlike playing pmgc,2,2021-11-27 13:10:27,I think Godlike playing pmgc,28,[],0.0,0.0,Neutral,13,5,11
@nutellaaa7086,Best Player in South Asia 🔥,0,2021-11-28 06:27:17,Best Player in South Asia,27,['🔥'],1.0,0.3,Positive,6,6,11
@ahsanurrahman.sayem21,Jonny is love🖤,0,2021-11-27 13:19:48,Jonny is love,14,['🖤'],0.5,0.6,Positive,13,5,11
@ESHLG,INDIA PROUD,1,2021-11-27 11:01:39,INDIA PROUD,11,[],0.8,1.0,Positive,11,5,11
@ThundeR79,Jonathan ❤️❤️❤️🔥,0,2021-11-28 14:07:14,Jonathan,16,"['❤', '❤', '❤', '🔥']",0.0,0.0,Neutral,14,6,11
@BEAST.4,💖 Jonathan,1,2021-11-27 12:43:51,Jonathan,10,['💖'],0.0,0.0,Neutral,12,5,11
@tribikrampradhan1889,We want godlike in pmgc,1,2021-11-27 11:32:18,We want godlike in pmgc,23,[],0.0,0.0,Neutral,11,5,11
@avilashghusi489,Jonathan op😍,0,2021-11-27 12:14:59,Jonathan op,12,['😍'],0.0,0.0,Neutral,12,5,11
@SM-jg9hn,O kill bhai mai nahi khel raha😂😂💖,1,2021-11-28 13:44:32,O kill bhai mai nahi khel raha,33,"['😂', '😂', '💖']",0.0,0.0,Neutral,13,6,11
@ramcat838,Jonathan is back guys🖤🖤🖤🖤,0,2021-11-27 18:40:12,Jonathan is back guys,25,"['🖤', '🖤', '🖤', '🖤']",0.0,0.0,Neutral,18,5,11
@Balerionsfa,"<a href=""http://www.youtube.com/results?search_query=%23wewantgodlike"">#WEwantGODLIKe</a> in PMGC",2,2021-11-27 14:39:17,a href in PMGC,97,[],0.0,0.0,Neutral,14,5,11
@godlpegasus4283,World class player,0,2021-11-27 11:49:24,World class player,18,[],0.0,0.0,Neutral,11,5,11
@dhruvgohil7683,One of rare moments and guys are happy because of that 😢😢 what is this,1,2024-07-24 07:12:10,One of rare moments and guys are happy because of that what is this,70,"['😢', '😢']",0.55,0.95,Positive,7,2,7
@venkateshd8270,Jonathan is India&#39;s pride ❤🧡💛💚💙,0,2021-11-27 11:31:43,Jonathan is India pride,35,"['❤', '🧡', '💛', '💚', '💙']",0.0,0.0,Neutral,11,5,11
@debasishbarik7980,We want godl in pmgc 🙏🙏🙏🙏🙏🙏🙏,1,2021-11-27 17:41:41,We want godl in pmgc,28,"['🙏', '🙏', '🙏', '🙏', '🙏', '🙏', '🙏']",0.0,0.0,Neutral,17,5,11
@zem_o6,If indian team join PMGC the views would cross 50M.,1,2021-11-29 08:12:07,If indian team join PMGC the views would cross 50M,51,[],0.0,0.0,Neutral,8,0,11
@hyperguru1464,India op😍😍,0,2021-12-01 06:49:47,India op,10,"['😍', '😍']",0.0,0.0,Neutral,6,2,12
@AkkuGaming8,Still Remember Mark 🔥🔥🔥By Jonny 🔥🔥🔥🔥♥️♥️♥️,0,2022-08-10 03:25:44,Still Remember Mark By Jonny,42,"['🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '🔥', '♥', '♥', '♥']",0.0,0.0,Neutral,3,2,8
@pohordebbarma5665,Jonathan op❤️❤️❤️❤️,0,2021-11-27 13:03:59,Jonathan op,19,"['❤', '❤', '❤', '❤']",0.0,0.0,Neutral,13,5,11
@LYRICBEAST,Plus the commentary and the beat is like he is rapping.,0,2021-11-27 14:12:06,Plus the commentary and the beat is like he is rapping,55,[],0.0,0.0,Neutral,14,5,11
@leaderop82,One of the finest in game of bgmi,0,2021-11-27 12:09:31,One of the finest in game of bgmi,33,[],-0.4,0.4,Negative,12,5,11
@cometgaming0,❤❤❤❤🎉 MVP,1,2024-06-14 01:54:21,MVP,9,"['❤', '❤', '❤', '❤', '🎉']",0.0,0.0,Neutral,1,4,6
@redimposter5152,Only team which deserves to play PMGC from india<br>GodL🔥🔥🔥🤫🤫🤫🤫🤫,0,2021-11-27 14:08:55,Only team which deserves to play PMGC from indiabrGodL,64,"['🔥', '🔥', '🔥', '🤫', '🤫', '🤫', '🤫', '🤫']",0.0,1.0,Neutral,14,5,11
@rachitnandwana4880,We want Jonny to dominant again on world stage,0,2021-11-27 12:20:36,We want Jonny to dominant again on world stage,46,[],0.0,0.0,Neutral,12,5,11
@UZUMAKIH1,14 August 2022 still love💛💛,1,2022-08-14 17:08:05,14 August 2022 still love,27,"['💛', '💛']",0.5,0.6,Positive,17,6,8
@JituGamerr,Special invite team godlike,1,2021-11-27 12:01:24,Special invite team godlike,27,[],0.35714285714285715,0.5714285714285714,Positive,12,5,11
@hnyrajput3663,JONATHAN OP 💪💪💪💪💪💪,0,2021-11-27 11:24:38,JONATHAN OP,18,"['💪', '💪', '💪', '💪', '💪', '💪']",0.0,0.0,Neutral,11,5,11
@setturajan,Jonathan non-comparable.,0,2021-11-27 12:23:59,Jonathan noncomparable,24,[],0.0,0.0,Neutral,12,5,11
@aman3948,Pride of india-JONATHAN,0,2021-11-27 12:36:21,Pride of indiaJONATHAN,23,[],0.0,0.0,Neutral,12,5,11
@jagadeeshn9180,Let&#39;s Go GodLike ❤️ 🇮🇳🇮🇳 PMGC ❤️🥺,1,2021-11-29 12:51:00,Let Go GodLike PMGC,37,"['❤', '❤', '🥺']",0.0,0.0,Neutral,12,0,11
@gurmanps08,Seriously it&#39;s about 1.5 Year of not playing with Global Teams and everyone is expecting a better performance from GodL. Guys think how they&#39;ll dominate with Global teams even not playing from around 1.5 year?,1,2022-01-19 05:32:28,Seriously it about 15 Year of not playing with Global Teams and everyone is expecting a better performance from GodL Guys think how they dominate with Global teams even not playing from around 15 year,217,[],0.04166666666666667,0.29166666666666663,Neutral,5,2,1
@manashpratimboruah47,godL💛 Jonathan,0,2021-11-27 11:44:36,godL Jonathan,14,['💛'],0.0,0.0,Neutral,11,5,11
@minuleeowner4851,"Sb clear h guys ab pubg mobile eSport ne <a href=""http://www.youtube.com/results?search_query=%23pmgc201"">#pmgc201</a> likha videos ke tags me ...... confirm special invitation godl ki team ka 🤣🤣🤣🤣🤣 ab soul or tx wale aake #2 and fnabse ke liye royenge 🌝🌝🌝🌝",2,2021-11-27 11:21:09,Sb clear h guys ab pubg mobile eSport ne a href likha videos ke tags me confirm special invitation godl ki team ka ab soul or tx wale aake and fnabse ke liye royenge,257,"['🤣', '🤣', '🤣', '🤣', '🤣', '🌝', '🌝', '🌝', '🌝']",0.2285714285714286,0.47738095238095235,Positive,11,5,11
@prashanttapkeer1403,Iska yh matlb hai ki Godlike ko PMGC ka invitation ja skta hai 😁😁😁,1,2021-11-27 12:20:11,Iska yh matlb hai ki Godlike ko PMGC ka invitation ja skta hai,66,"['😁', '😁', '😁']",0.0,0.0,Neutral,12,5,11
@defenderplays6726,Jonathan Or What 🥰,0,2021-11-27 18:20:50,Jonathan Or What,18,['🥰'],0.0,0.0,Neutral,18,5,11
@frenzy4417,Thats why all indians want team GodLike in PMGC,0,2021-11-27 14:57:40,Thats why all indians want team GodLike in PMGC,47,[],0.0,0.0,Neutral,14,5,11
@ROBIN69x,That&#39;s whyy It&#39;s G.O.D💣💥🔥,0,2021-11-28 14:05:29,That whyy It GOD,33,"['💣', '💥', '🔥']",0.0,0.0,Neutral,14,6,11
@kumar_aryann07,Jonny or wot 😍😍,0,2021-11-28 07:25:08,Jonny or wot,15,"['😍', '😍']",0.0,0.0,Neutral,7,6,11
@dearuniverse2356,Jonathan 😈🔥⚡,0,2021-11-30 15:46:34,Jonathan,12,"['😈', '🔥', '⚡']",0.0,0.0,Neutral,15,1,11
@TTRxSv27,JOD for a reason INDIAFTW,0,2021-12-01 01:43:55,JOD for a reason INDIAFTW,25,[],0.0,0.0,Neutral,1,2,12
@bgmifanpage72,Jonathan haker or what 🔥,0,2021-11-27 16:20:37,Jonathan haker or what,24,['🔥'],0.0,0.0,Neutral,16,5,11
@djtechanical6749,ab maza ayenga na bidu,1,2022-01-17 14:44:10,ab maza ayenga na bidu,22,[],0.0,0.0,Neutral,14,0,1
@Devall055,Jonny 😍 IND op,0,2021-12-02 03:47:58,Jonny IND op,14,['😍'],0.0,0.0,Neutral,3,3,12
@YO78655,BEST ESPORTS PLAYER IN INDIA @JONATHANGAMING 🔥🇮🇳,1,2021-11-27 12:29:44,BEST ESPORTS PLAYER IN INDIA,48,['🔥'],1.0,0.3,Positive,12,5,11
@ccrey,He is on another level skills,0,2021-11-27 15:36:00,He is on another level skills,29,[],0.0,0.0,Neutral,15,5,11
@pb13bunty37,Jonny ❤️❤️❤️❤️❤️❤️,0,2021-11-27 12:15:05,Jonny,18,"['❤', '❤', '❤', '❤', '❤', '❤']",0.0,0.0,Neutral,12,5,11
@mallikarjunaswamygp,Guys this is Hint for special slot in pmgc for india,1,2021-11-27 13:06:00,Guys this is Hint for special slot in pmgc for india,52,[],0.35714285714285715,0.5714285714285714,Positive,13,5,11
@furyspraygod1018,Jonny op,1,2021-11-27 10:54:40,Jonny op,8,[],0.0,0.0,Neutral,10,5,11
@LoneRangerfake,"KILLING MACHINE is entered  PMGC...Doesn&#39;t matter which team!!!  which player.. HE is Ready to CONQUER 🇮🇳🥰 <a href=""http://www.youtube.com/results?search_query=%23thelegithacker"">#THELEGITHACKER</a> @JONATHANGAMING",0,2022-01-19 19:17:14,KILLING MACHINE is entered PMGCDoesn matter which team which player HE is Ready to CONQUER a href,218,['🥰'],0.2,0.5,Positive,19,2,1
@novaroda,Afterall.... &quot;Papa Bolte😎🔥👑 &quot;,0,2021-12-01 05:37:20,Afterall quotPapa Bolte quot,39,"['😎', '🔥', '👑']",0.0,0.0,Neutral,5,2,12
@wajihemad7123,Jonathan 💗💖,0,2021-11-27 13:25:39,Jonathan,11,"['💗', '💖']",0.0,0.0,Neutral,13,5,11
@esportstrashtalk7302,Op casting and Jonathan,0,2021-11-27 13:02:09,Op casting and Jonathan,23,[],0.0,0.0,Neutral,13,5,11
@Fuchu_banana,AFTER SEEING THIS INDIAN TEAMS SHOULD BE TAKEN IN PMGC!,0,2021-11-28 15:30:45,AFTER SEEING THIS INDIAN TEAMS SHOULD BE TAKEN IN PMGC,55,[],0.0,0.0,Neutral,15,6,11
@कृष्ण_बारिया,Next Year PMGC &#39; tapa tap &#39;,1,2021-11-27 14:13:02,Next Year PMGC tapa tap,35,[],0.0,0.0,Neutral,14,5,11
@Unreleased_69669,Zod or wot,2,2024-05-03 15:14:03,Zod or wot,10,[],0.0,0.0,Neutral,15,4,5
@Noskill1t,G.O.A.T 🦾🇮🇳,2,2025-03-11 07:44:51,GOAT,11,['🦾'],0.0,0.0,Neutral,7,1,3
@nyk_boii17,The gods are coming 🔥,0,2021-12-01 09:06:16,The gods are coming,21,['🔥'],0.0,0.0,Neutral,9,2,12
@aedes2664,No way for Indian teams !!! Hope to see them next year😉,0,2021-11-27 15:38:21,No way for Indian teams Hope to see them next year,55,['😉'],0.0,0.0,Neutral,15,5,11
@gamecity2396,Compensation prize for India,1,2022-01-24 11:09:33,Compensation prize for India,28,[],0.0,0.0,Neutral,11,0,1
@FrozenSharma9588,If game didn&#39;t make game 90fps in pubg mobile then there&#39;s still same performance of indian team in international matches🥲🥲,1,2022-08-15 06:52:25,If game didn make game 90fps in pubg mobile then there still same performance of indian team in international matches,131,"['🥲', '🥲']",-0.2,0.23125,Negative,6,0,8
@shubhamarya7661,Confidence I need in my life.😅,2,2022-01-30 09:07:14,Confidence I need in my life,30,['😅'],0.0,0.0,Neutral,9,6,1
@LenserGC,"Godl Jonathan ❤️😍😍 will be in <a href=""http://www.youtube.com/results?search_query=%23pmgc2021"">#PMGC2021</a>",0,2021-11-27 12:01:47,Godl Jonathan will be in a href,109,"['❤', '😍', '😍']",0.0,0.0,Neutral,12,5,11
@swadeshkumargiri3479,The best Jonathan,0,2021-11-27 13:39:27,The best Jonathan,17,[],1.0,0.3,Positive,13,5,11
@gamexshovon2151,Johnathan 🔥,0,2021-11-27 11:39:28,Johnathan,11,['🔥'],0.0,0.0,Neutral,11,5,11
@codeWithNexxo,Goat 🐐,1,2024-06-18 14:33:59,Goat,6,['🐐'],0.0,0.0,Neutral,14,1,6
@udaykiran5522,Hints for pmgc slot???😎😏,2,2021-11-28 07:38:04,Hints for pmgc slot,24,"['😎', '😏']",0.0,0.0,Neutral,7,6,11
@wintoxop7179,Jonathan ❤️❤️,0,2021-11-27 14:16:56,Jonathan,13,"['❤', '❤']",0.0,0.0,Neutral,14,5,11
@godorwot1585,Tapatap bolte ❤️🥵,0,2021-11-28 07:47:23,Tapatap bolte,17,"['❤', '🥵']",0.0,0.0,Neutral,7,6,11
@harishalqma6948,"INVITE TEAM GODL ( JONATHAN CURRENT TEAM) FOR PMGC, THEY ARE DESTROYING IN INDIAN TOURNAMENTS🏆🎉🏆, AND JONATHAN BACK TOH BACK 5 TOP FRAGGER IN AND GODL BACK TO BACK 5 TOURNAMENTS WINNER 🏆🎉🏆. LET&#39;S GO GIVE THEM A CHANCE, THEY WILL DESTROY IN PMGC, MARK MY WORD.",3,2021-11-27 11:44:51,INVITE TEAM GODL JONATHAN CURRENT TEAM FOR PMGC THEY ARE DESTROYING IN INDIAN TOURNAMENTS AND JONATHAN BACK TOH BACK 5 TOP FRAGGER IN AND GODL BACK TO BACK 5 TOURNAMENTS WINNER LET GO GIVE THEM A CHANCE THEY WILL DESTROY IN PMGC MARK MY WORD,263,"['🏆', '🎉', '🏆', '🏆', '🎉', '🏆']",0.012499999999999997,0.1125,Neutral,11,5,11
@SOUVIK.003,Its not fair that only godl gone in pmgc the bgis winner only can go to the pmgc,1,2021-12-02 05:46:07,Its not fair that only godl gone in pmgc the bgis winner only can go to the pmgc,80,[],-0.11666666666666665,0.9666666666666667,Negative,5,3,12
@OfficialHeroGamingYT,Just wow. Great player,0,2022-08-14 12:04:29,Just wow Great player,22,[],0.45,0.875,Positive,12,6,8
@surajsharmadtu2503,We want Jonathan&#39;s team at Pmgc(Godlike Esports),1,2021-12-04 16:32:16,We want Jonathan team at PmgcGodlike Esports,52,[],0.0,0.0,Neutral,16,5,12
@shoztgaming2927,Jonathan ❤️,0,2021-11-27 10:58:19,Jonathan,11,['❤'],0.0,0.0,Neutral,10,5,11
@garhwalibhula5631,Plzzzzz PUBG MOBILE ESPORTS  give slot TEAM  GODLIKE  all PMGC TEAM vs TEAM GODLIKE JONATHAN 💪💪ZGOD ✌✌CLATHGOD👊👊NEYOOo..🤟🤟,1,2021-11-27 12:35:13,Plzzzzz PUBG MOBILE ESPORTS give slot TEAM GODLIKE all PMGC TEAM vs TEAM GODLIKE JONATHAN ZGOD CLATHGODNEYOOo,122,"['💪', '💪', '✌', '✌', '👊', '👊', '🤟', '🤟']",0.0,0.0,Neutral,12,5,11
@hnyrajput3663,jonny is lubb 😍😍🥰🥰🥰🥰,0,2021-11-27 11:24:56,jonny is lubb,20,"['😍', '😍', '🥰', '🥰', '🥰', '🥰']",0.0,0.0,Neutral,11,5,11
@ramkale6488,"<a href=""http://www.youtube.com/results?search_query=%23dilsegodl"">#DilseGodL</a> 🔥❤️ <a href=""http://www.youtube.com/results?search_query=%23hackerorwhat"">#Hackerorwhat</a> 🔥❤️<a href=""http://www.youtube.com/results?search_query=%23jonathanop"">#Jonathanop</a> ❤️🔥 <a href=""http://www.youtube.com/results?search_query=%23topfraggerorwhat"">#Topfraggerorwhat</a> 🔥❤️",1,2021-11-27 11:33:10,a href a href a href a href,364,"['🔥', '❤', '🔥', '❤', '❤', '🔥', '🔥', '❤']",0.0,0.0,Neutral,11,5,11
@kobrajod7398,Please invite godl in pmgc 😭😭,1,2021-11-27 11:22:07,Please invite godl in pmgc,29,"['😭', '😭']",0.0,0.0,Neutral,11,5,11
@surendrasingh-iq6vd,we want godl in pmgc❤,1,2021-11-27 11:37:46,we want godl in pmgc,21,['❤'],0.0,0.0,Neutral,11,5,11
@SunitaSharma-rs3gj,Jonathan OP,0,2021-11-27 13:27:18,Jonathan OP,11,[],0.0,0.0,Neutral,13,5,11
@SinghSaabSBP,Jonathan ❤️,0,2021-11-28 08:04:33,Jonathan,11,['❤'],0.0,0.0,Neutral,8,6,11
@skullxadigaming2577,Jonathan 🐐❣️,0,2021-11-27 12:18:47,Jonathan,12,"['🐐', '❣']",0.0,0.0,Neutral,12,5,11
@pankajsinghnegi2288,"Plz allow them slot in PMGC , they are waiting for this dont waste there talent , every region knows what jonathan team godlike can do, they right now wining all tournaments in india",0,2021-11-28 07:11:33,Plz allow them slot in PMGC they are waiting for this dont waste there talent every region knows what jonathan team godlike can do they right now wining all tournaments in india,182,[],0.042857142857142844,0.26785714285714285,Neutral,7,6,11
@brijbhansaket6085,Abhi kiyu suggest kar raha hai yt😅,2,2025-03-10 15:29:42,Abhi kiyu suggest kar raha hai yt,34,['😅'],0.0,0.0,Neutral,15,0,3
@immortal__movies7188,Beast❤️,1,2021-11-27 10:54:45,Beast,7,['❤'],0.0,0.0,Neutral,10,5,11
@godlassassin2077,We want Jonathan&#39;s team GodL in PMGC 🇮🇳🔥For best Tournament ever😍❤️,0,2021-11-27 15:57:01,We want Jonathan team GodL in PMGC For best Tournament ever,71,"['🔥', '😍', '❤']",1.0,0.3,Positive,15,5,11
@DRS7573,I don&#39;t know how he spotted the last one 🤔,3,2022-08-14 19:16:12,I don know how he spotted the last one,46,['🤔'],0.0,0.06666666666666667,Neutral,19,6,8
@abhishekgupta9532,GodL in PMGC,0,2021-11-27 11:41:45,GodL in PMGC,12,[],0.0,0.0,Neutral,11,5,11
@sshaowngaming4172,This player is a killing machine,0,2022-08-15 08:59:32,This player is a killing machine,32,[],0.0,0.0,Neutral,8,0,8
@synoplex8042,We want Jonathan&#39;s team at The Pmgc  finals,0,2021-12-04 16:32:58,We want Jonathan team at The Pmgc finals,47,[],0.0,0.0,Neutral,16,5,12
@YasirAmir-9,Johny always opp❤❤❤🇮🇳🇮🇳🇮🇳,0,2021-12-14 14:58:30,Johny always opp,25,"['❤', '❤', '❤']",0.0,0.0,Neutral,14,1,12
@ajaypatil2033,"<a href=""http://www.youtube.com/results?search_query=%23godlike"">#GodLike</a> #1 in india<br>Thats Jonathan&#39;s team<br>Invite him he will show you the real domination<br><br>History will be created #1 jonathan top fragger or wot😎😎",2,2021-11-27 11:49:32,a href in indiabrThats Jonathan teambrInvite him he will show you the real dominationbrbrHistory will be created jonathan top fragger or wot,233,"['😎', '😎']",0.35,0.4,Positive,11,5,11
@Ankitmeena891,Love from jonny,1,2022-08-20 17:43:54,Love from jonny,15,[],0.5,0.6,Positive,17,5,8
@music_vibes920,Jonny,1,2021-12-01 16:18:27,Jonny,5,[],0.0,0.0,Neutral,16,2,12
@xabhishek3035,Johnny ❤,0,2021-11-27 11:31:38,Johnny,8,['❤'],0.0,0.0,Neutral,11,5,11
@pandit_thanos5135,Need Jonathan in pmgc,1,2021-11-27 13:42:25,Need Jonathan in pmgc,21,[],0.0,0.0,Neutral,13,5,11
@waqass07,Jonny G. O. A. T❤❤,0,2024-01-31 20:39:47,Jonny G O A T,18,"['❤', '❤']",0.0,0.0,Neutral,20,2,1
@ShyyGamer,jonny❤️❤️❤️❤️🥺,0,2021-12-01 08:38:07,jonny,14,"['❤', '❤', '❤', '❤', '🥺']",0.0,0.0,Neutral,8,2,12
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 13:00:18,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,13,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 13:00:12,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,13,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 13:00:06,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,13,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 13:00:00,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,13,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 12:59:55,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,12,5,11
